"Time","Amount"
1897,158
1899,107.94
1899,25
1900,431
1902,34.12
1902,1.79
1903,0.76
1904,39.14
1906,5.99
1906,1.9
1906,26.55
1907,130
1908,89.98
1910,48.8
1911,6
1912,10.92
1914,16.25
1914,236.6
1921,96
1921,370.76
1923,14.99
1923,168
1925,8.34
1926,642.45
1929,1
1930,305.85
1930,19
1931,185.82
1932,1.23
1933,14.99
1934,3.79
1935,5.46
1935,7.8
1937,19
1937,1321.12
1940,9.99
1947,25
1947,375
1948,19.99
1951,57.48
1955,0.99
1955,12.31
1956,24.99
1957,13.08
1958,120
1958,32.55
1958,2.24
1959,227.39
1959,11.29
1959,265.38
1960,1.98
1961,9.95
1964,49.99
1965,20.02
1967,61.22
1968,1.08
1969,0.02
1971,41.1
1973,1.78
1975,0.89
1975,14.3
1975,12
1977,8.94
1980,8.93
1982,84.27
1982,1.98
1985,10
1987,9.99
1992,75.37
1993,12.14
1994,177
1995,3.99
1995,1.79
1998,37.73
1998,5.99
1999,56
1999,3.59
1999,38.44
2000,39
2000,14
2000,0.74
2002,5
2002,49.9
2003,340.53
2006,189.49
2006,5.36
2006,168
2006,20
2007,1.9
2009,13.08
2009,1.98
2011,293.44
2012,468
2012,1.78
2013,8.99
2013,5
2015,44.1
2016,45
2018,187
2018,1.46
2019,7.95
2019,2540.42
2021,29.99
2021,107.26
2022,46.4
2022,1
2023,308.98
2024,134.12
2025,1.29
2028,9.99
2029,49.9
2029,288.45
2029,120
2030,59.16
2031,1.79
2031,114.89
2032,5.99
2033,1.29
2035,0.76
2035,0.92
2037,6.39
2038,20
2039,178.84
2039,0.89
2039,1.98
2040,12.14
2043,263.73
2045,20
2047,58.57
2050,98.61
2051,2.69
2053,136.89
2053,35.54
2054,14.32
2054,200
2055,9.87
2056,12.42
2057,17.99
2061,624.03
2061,396.28
2062,146.06
2064,1.88
2064,2.15
2066,8.49
2066,37.98
2071,199.97
2071,49.59
2072,1
2073,6
2073,0.99
2073,278
2075,6.24
2079,3.08
2081,7.55
2083,12.85
2083,47.93
2084,3.25
2085,215.65
2086,8.99
2086,2.69
2087,143.62
2088,19.28
2089,8.65
2090,1
2090,487.94
2090,1
2091,1
2091,1
2091,38.44
2092,1
2092,1
2093,1
2093,1
2094,1
2095,56.75
2095,1
2095,15
2095,1
2095,1
2096,1
2096,1
2097,1
2097,1
2098,1
2098,1
2098,5.99
2099,1
2099,46.94
2099,1
2099,0.85
2100,1
2100,1
2101,1
2101,1
2101,1
2102,1
2102,1
2103,1
2103,8.99
2103,1
2104,1
2104,48.59
2104,20
2104,1
2105,1
2105,1
2105,1
2106,24.9
2106,1
2106,56
2106,1
2107,1
2107,1
2107,1
2108,1
2108,1
2108,4.56
2109,1
2109,1
2109,26.48
2110,1
2110,1
2110,218.59
2110,1
2111,1.98
2111,1
2111,1
2112,1
2112,1
2112,1.98
2113,1
2113,1
2113,9.87
2113,31.69
2114,1
2115,109.85
2117,50
2119,59.18
2119,17.43
2121,9.99
2122,17.02
2123,49.95
2123,3.9
2125,356.95
2125,31.98
2125,71
2125,14.9
2127,9.72
2127,180
2129,9.95
2130,43.84
2131,17.96
2131,313.24
2132,166.74
2132,123.5
2134,170.55
2136,10.97
2139,20
2140,1.29
2142,20
2142,25
2143,12.14
2143,8.99
2146,35.78
2148,1
2148,1
2149,1
2149,1.79
2149,1
2150,1
2151,2909.97
2152,19.95
2152,45
2153,31.9
2154,1.98
2155,8.82
2156,126.81
2156,20
2157,78
2159,17.99
2162,349.26
2162,0.68
2163,111.38
2165,97.77
2165,72.13
2168,16.38
2168,1.79
2172,250.58
2173,10.41
2174,11.53
2174,142.5
2176,83.5
2179,9.09
2179,9.95
2179,0.77
2182,518.08
2184,17.99
2184,19.71
2185,38.7
2185,24.55
2187,3.84
2187,56.28
2187,15.18
2189,1.98
2191,3.99
2195,12.26
2195,668.5
2197,12.84
2197,0.76
2198,35
2200,227.35
2204,10
2204,39.05
2205,18.99
2205,1.54
2208,1.79
2209,13.2
2211,10.98
2212,0.99
2213,77.63
2213,0.99
2213,1
2215,176.94
2215,8.36
2216,116.9
2216,1939.3
2217,0.99
2218,53.7
2218,34.52
2223,3.99
2223,29.9
2224,45
2225,8.99
2226,3.03
2226,7.49
2226,7.58
2226,3.81
2227,3.7
2228,22.34
2229,0.89
2231,1.98
2234,10.97
2235,98.59
2237,8.99
2239,1.59
2240,9.99
2240,2.25
2240,168
2241,46.4
2241,9.86
2242,12.14
2242,165.8
2243,9.44
2246,46.99
2247,1
2248,1.98
2248,1.79
2248,281.15
2249,11.5
2251,6
2252,31.05
2252,11.5
2252,1.98
2256,2.3
2257,23.06
2258,20
2259,1.79
2259,14.41
2261,0.99
2265,9.99
2265,69
2265,19.99
2269,52.75
2269,9.98
2269,28.98
2270,21.97
2270,21.97
2270,21.97
2270,13.98
2270,13.98
2270,13.98
2270,8.79
2270,8.79
2270,8.79
2270,56.22
2271,25.29
2271,17.79
2272,2.69
2274,8.99
2278,0.99
2279,49.02
2280,12.99
2280,0.89
2280,24.97
2283,11
2284,2.99
2284,99.65
2287,1
2288,334.96
2291,6.56
2291,0
2292,4.49
2292,89.89
2292,11.5
2294,12.99
2295,212
2295,151.67
2299,9.99
2299,9.51
2300,1.29
2301,178.75
2302,78
2302,1.79
2307,17.45
2307,13.46
2308,9.99
2309,6
2309,121.34
2310,19.99
2311,16.15
2311,5.32
2312,1.98
2313,157.2
2316,14.39
2316,1.98
2317,7.99
2319,0.89
2321,12.99
2321,7.79
2321,84.06
2322,850.15
2323,35.99
2323,35.99
2323,19.99
2323,19.99
2324,12.99
2326,2.23
2330,30.31
2336,120
2339,1.46
2341,85
2344,80
2345,5.99
2347,12.99
2348,20
2348,2.69
2353,0.89
2357,2.69
2359,84.99
2359,50.74
2362,12.99
2362,4.63
2362,10.98
2364,24.15
2364,9.98
2364,19.75
2365,64.76
2368,0.76
2371,0
2372,150
2373,10
2376,491.72
2381,41.69
2382,12.99
2388,102
2395,315.83
2396,4.95
2397,1.85
2397,11.43
2397,13.81
2398,185
2398,8.07
2399,4.49
2400,46.89
2402,4
2403,2.97
2404,1
2404,38.19
2406,0.99
2406,3.99
2407,12.14
2410,14.27
2410,121.34
2412,12.99
2413,578.41
2416,80
2417,70.8
2417,3.87
2418,1
2419,217
2420,1
2420,14.98
2420,1
2421,1
2421,1
2422,1.98
2422,18.8
2422,1
2422,1
2422,1
2423,0.89
2423,613.64
2423,1
2423,1
2424,1
2424,1
2425,1
2425,1
2426,1
2426,1
2427,1
2427,1
2427,41.08
2428,1
2428,1
2429,6.77
2429,1
2429,1
2430,1
2430,5.85
2430,1
2431,1
2431,1
2431,1
2432,1
2432,1
2433,1
2433,1
2434,1
2434,1
2435,1
2435,1
2435,1.25
2436,1
2436,1
2437,1
2437,1
2437,1
2438,1
2438,1
2439,1
2439,119.44
2439,1
2440,38.19
2440,20.8
2440,2.29
2440,1
2440,1
2441,1
2441,1
2441,17.15
2441,1
2443,145.75
2443,15.41
2445,16.15
2448,9.99
2449,0.76
2457,19.99
2459,20.8
2459,93.15
2462,235.37
2462,11.16
2463,8.99
2463,29.9
2463,6.03
2465,150
2466,4.37
2466,200.24
2468,12.99
2469,0
2471,192
2471,104.83
2471,164
2473,51.7
2473,2.18
2474,9.99
2476,18.95
2477,37.4
2477,47.83
2479,4.99
2480,49
2480,50
2480,16.71
2480,536.77
2481,500
2483,15
2483,549.45
2484,151.04
2484,38.19
2487,74
2487,21
2490,9.47
2493,275.38
2493,34.9
2494,40
2494,111.5
2496,3.56
2497,17.43
2497,204
2497,1
2497,1
2498,71.68
2499,1
2500,1.79
2501,67.2
2501,7.5
2501,5
2501,1
2502,20
2502,2.49
2503,19.95
2507,544.62
2507,64.31
2508,0.89
2509,0.76
2509,25
2509,329
2512,101.93
2513,1.29
2514,16.71
2515,9.51
2517,20.08
2518,7.14
2518,186.68
2519,0
2523,35
2524,1
2526,16.66
2526,14.17
2529,13.67
2532,5.49
2532,14.95
2535,85.25
2536,0.89
2537,50
2537,13.23
2539,2
2542,35.9
2542,13.48
2542,0.99
2543,3.27
2545,5.8
2549,10.77
2549,1
2549,0
2550,13.31
2550,13.31
2550,16.34
2550,16.34
2550,42
2552,461.45
2553,73.85
2554,11.35
2554,231
2555,22.89
2555,15
2556,2.98
2557,5.26
2558,0.89
2561,29.99
2561,16.95
2564,14.9
2565,4.49
2566,69.99
2568,0.01
2569,3.62
2571,1.7
2571,139.97
2571,43.57
2572,21.99
2573,137.52
2575,2.5
2576,19.99
2577,9.2
2577,34.38
2579,115
2585,15.1
2585,18.72
2589,46.17
2589,1
2590,618
2591,0.9
2594,12.9
2596,15
2597,0.89
2598,85
2600,24.95
2601,4.58
2602,1.79
2602,13.54
2603,25.29
2604,65.73
2606,59
2608,319.44
2609,16.47
2609,2.69
2609,3.99
2610,100.9
2613,1.25
2613,9.99
2614,37.69
2616,3
2616,53.05
2616,450
2617,5.3
2617,15.55
2618,129
2619,1.29
2620,12.99
2620,88.29
2621,75
2622,12.9
2623,49.5
2624,123.79
2625,106
2626,87.68
2627,1.98
2629,6.3
2631,1.9
2633,3.57
2633,23.41
2635,74.74
2635,18.94
2635,45.65
2638,75.46
2638,0.99
2640,0.89
2640,0.89
2641,26.62
2642,14.28
2642,0.99
2643,309.9
2643,39.99
2643,24.66
2644,2.5
2645,79.8
2645,85.14
2649,18.67
2650,52.79
2652,34.16
2652,83.48
2652,82.18
2653,49
2653,399
2653,500
2654,5
2656,45.45
2656,121
2658,81.98
2662,0.89
2663,18.96
2663,510.15
2663,500
2666,13.98
2666,0.89
2669,7.5
2674,27
2674,53.11
2678,12.99
2679,9.87
2679,5
2681,3.58
2682,40.1
2683,18.94
2683,1.79
2684,13.56
2687,83.88
2689,6
2690,11.5
2698,5.98
2698,29.99
2699,1
2701,134.98
2703,12.99
2704,52.31
2705,17.61
2708,6.99
2708,9.93
2708,7.58
2708,140.04
2708,2.99
2709,1.79
2709,12.99
2710,209
2711,23.4
2713,30.9
2714,124.85
2715,8.95
2716,312.39
2716,54.99
2718,3.84
2718,10.5
2718,0.77
2720,1399.2
2721,1.98
2722,119.21
2724,124.4
2726,1
2727,1
2728,0.99
2728,24.9
2729,1.55
2729,40.52
2730,18
2731,10.99
2734,1.78
2735,39.99
2736,10.02
2739,15.38
2740,0.99
2740,26.99
2741,0
2742,38.44
2742,6.24
2742,18.37
2742,68.23
2743,110.69
2744,210.24
2745,24.85
2745,566.15
2746,192.88
2748,28.06
2749,40.55
2749,40.55
2749,64.36
2749,64.36
2750,0.89
2754,500
2754,0.76
2755,0.48
2756,45.5
2757,11.97
2758,1.79
2758,3.28
2760,0.76
2762,0.77
2762,324.55
2763,95.95
2768,27
2770,3.85
2772,2.17
2777,69.95
2778,10.48
2782,68.23
2783,1
2784,1
2784,1
2785,124.88
2785,1
2785,1
2786,1
2786,1
2786,1
2787,1
2787,1
2788,1
2788,1
2789,1
2789,1
2790,1
2790,1
2790,1
2791,1
2791,1
2792,1
2792,100
2793,1.51
2793,1
2793,1
2793,1
2794,1
2794,15
2794,1
2795,1
2795,1
2796,19.05
2796,1
2796,1
2797,1
2797,1
2797,1
2798,1
2798,1
2799,1
2800,456
2800,1
2800,1
2800,1
2800,5.37
2801,1
2801,1
2802,1
2802,1
2803,1
2803,2.69
2803,1
2803,1
2804,1
2804,1
2805,1
2806,1
2806,1
2806,1
2807,1
2807,1
2808,1
2808,1
2809,1
2809,1
2809,1
2810,1
2812,0
2812,99.4
2814,67.46
2815,1.1
2815,5.38
2818,3.79
2819,106.07
2820,0.9
2821,63.3
2821,198.75
2822,30.47
2822,0.89
2823,88.41
2823,8
2826,180
2826,1
2827,0
2828,0
2829,44.99
2829,161.72
2829,124.14
2830,62.7
2831,68.74
2833,0.76
2833,151
2833,24.99
2834,30
2834,44.99
2834,3.82
2836,44.99
2837,190
2837,7.32
2839,4.51
2840,0.89
2842,1.29
2845,58.85
2846,1.98
2846,12.14
2847,1.1
2847,23.26
2852,12.99
2853,0.99
2855,67.46
2856,24.99
2856,38.84
2858,4.56
2859,0.76
2860,5
2861,1
2862,15.62
2864,1
2865,6.01
2866,7.4
2866,7.4
2866,12.83
2866,12.83
2866,11.4
2868,15.08
2868,15.08
2868,5.3
2868,5.3
2869,4.92
2869,25
2870,0
2873,86.07
2874,5
2874,201.43
2874,68.74
2876,0.88
2878,2.31
2880,1.29
2884,21.93
2886,396.59
2888,197.8
2889,119.5
2890,0.76
2891,0
2892,96.96
2892,29.95
2893,1.78
2893,81.75
2895,128
2895,75.49
2896,10
2896,204.52
2896,16.99
2899,26
2901,4.9
2902,250
2904,4.49
2906,1
2906,88.2
2907,1.79
2907,1
2907,1
2908,1
2908,1
2909,1
2909,1
2910,1
2910,1
2911,1
2911,1
2911,1
2912,1
2912,1
2913,1
2913,1
2914,1
2914,70.71
2914,0.99
2914,1
2915,1
2915,1
2915,1
2916,1
2916,1
2917,1
2917,1
2917,1
2918,1
2918,1
2918,24.05
2919,8.93
2919,1
2919,1
2919,1
2919,8.99
2920,1
2920,120
2920,1
2921,1
2921,1
2921,127.3
2922,1
2922,83.08
2922,1
2922,1
2923,59.95
2923,202.41
2923,96.52
2923,1
2923,1
2924,1
2924,1
2925,1
2925,1
2925,1
2926,1
2926,1
2927,8.73
2927,1
2928,1
2928,1
2928,41
2929,1
2929,1
2929,1.59
2930,1
2930,1
2931,1
2931,9.03
2931,1
2931,1
2932,29.68
2932,1
2932,1
2932,41
2933,1
2933,1
2934,1
2934,1
2934,1
2935,1
2935,53.88
2935,1
2936,1
2936,1
2937,1
2937,1
2938,9.81
2938,1
2938,1
2938,29
2938,1
2939,1
2939,1
2940,1
2940,1
2940,1
2940,11.5
2941,1
2941,1
2942,1.78
2942,1
2942,94.8
2942,1
2943,1
2943,1
2944,55.3
2944,1
2944,3
2945,2.69
2949,27.99
2949,2.68
2949,124.14
2951,7.91
2951,2.69
2952,6
2955,2.49
2959,40.29
2959,9.9
2960,30.02
2961,70.71
2965,150
2967,2
2968,35
2969,82.7
2973,9.57
2974,56
2975,52
2975,22.08
2976,45.98
2977,38.87
2980,18.2
2984,398
2985,1.98
2985,47.21
2986,81.73
2987,1
2987,3.03
2989,1
2989,0
2989,197.53
2990,1.78
2991,1
2992,124.14
2993,32.75
2993,1
2993,0.92
2996,1
2996,3.03
2997,0.99
2997,500.51
2998,308.27
2998,1
2999,162.61
3000,1
3000,14.9
3002,1
3002,15
3003,0
3004,1
3004,6.25
3006,25.02
3006,1
3008,1
3009,178.3
3010,80.14
3010,1
3011,1.29
3012,1
3013,261.8
3014,41.75
3014,1
3014,55.97
3015,2.99
3015,14.97
3016,40.4
3016,18
3017,1
3017,28.06
3019,1
3021,41.75
3021,1
3023,1
3023,215.18
3025,10.78
3025,1
3026,9.99
3027,69.99
3027,27.39
3027,1
3029,1
3031,0.92
3032,3.77
3033,1
3034,5.29
3035,1
3036,3.58
3037,1
3038,500
3038,8.94
3039,19.38
3040,1
3042,1
3042,1068.62
3045,20.5
3046,0
3046,1
3047,11.88
3047,67.46
3048,67.38
3048,1
3049,15
3049,69.8
3050,1
3052,1043.56
3052,1
3052,7.03
3053,328
3054,1
3056,1
3056,3.87
3057,232.2
3058,1
3060,17.85
3061,1
3063,1
3063,13.44
3065,1
3066,22
3066,7.58
3067,1
3067,500
3068,1.06
3068,1
3068,28.58
3069,1
3071,1
3072,9.96
3073,58.92
3073,1
3075,1
3075,29.9
3077,1
3077,1
3079,1
3081,1.61
3081,0.89
3082,4
3083,60.16
3084,1
3084,10.6
3084,1
3084,19.9
3086,239.4
3086,1
3087,30.33
3088,1
3090,77.72
3090,1
3092,69.64
3092,1
3093,128.26
3094,130.2
3094,1
3096,1
3096,119
3098,50
3098,1
3100,1
3102,1.79
3102,50.58
3102,1
3103,491.98
3105,0
3105,20.33
3105,1
3105,4.64
3106,9.99
3107,44.57
3107,1
3107,9.57
3108,500
3110,1.54
3110,71.45
3110,50.03
3111,633.49
3111,15
3111,51.76
3111,279.9
3113,23.67
3113,69
3118,93.14
3120,35.7
3120,6.07
3121,0.89
3121,92.39
3122,1
3122,1
3123,679
3123,60
3125,1.79
3125,19.27
3126,109.63
3133,1
3133,144.38
3135,12.79
3136,1
3136,1
3136,0
3137,1
3137,1
3137,1
3138,1
3138,1
3138,1
3138,183.29
3139,1
3140,20
3140,43.72
3140,1
3141,1
3141,1
3141,1
3142,1
3142,1
3143,1
3143,1
3143,1
3143,1.98
3145,129.9
3146,16.56
3147,239.4
3150,0
3152,17.92
3154,22
3155,118.86
3155,79
3157,18.4
3157,2.68
3158,9.99
3158,45.9
3161,303.71
3163,80.18
3168,102.94
3168,244.5
3169,19.6
3169,25.17
3172,339.96
3173,50
3173,110.14
3176,24.99
3176,29.99
3177,1.79
3178,9.99
3186,0
3186,1
3188,67.46
3189,8.01
3190,36.04
3195,29
3195,239.4
3195,80.53
3198,110.75
3199,0.75
3199,17.39
3200,779.72
3204,0
3204,12.1
3204,1480
3205,500
3206,20.8
3207,67.46
3209,95.93
3214,32.99
3215,45.95
3215,11.98
3218,76.18
3220,6.52
3222,6.66
3222,4.49
3224,0
3224,1.54
3225,16.99
3226,19.36
3227,4.26
3227,67.46
3228,500
3228,104.04
3232,19.9
3233,3.8
3233,69.8
3234,18.46
3236,3.59
3243,129.61
3245,64.8
3245,28.44
3247,11.5
3247,32.98
3247,26.48
3247,543.03
3248,9.99
3248,1.29
3252,0
3252,3.05
3254,67.46
3254,0.89
3260,144.9
3260,11.39
3261,2.49
3261,26.99
3263,25
3264,69.99
3265,35.76
3266,5.49
3270,25.99
3271,17
3273,406.82
3273,80.18
3274,26.8
3275,0
3275,250.81
3275,14.05
3276,29.99
3277,7.81
3278,1447.71
3278,112.63
3283,40
3283,17.88
3287,58.2
3289,18.2
3291,49.99
3293,53.92
3293,11.5
3298,72
3298,12.48
3299,1
3304,5
3305,36
3307,500
3307,119.44
3307,9.83
3307,39.98
3308,145.2
3308,28.03
3310,41.47
3310,10.99
3313,76.98
3316,1
3316,1
3317,11.28
3321,39.8
3322,19.99
3322,6.57
3325,14.22
3325,1
3327,5.47
3327,126.21
3328,52.39
3329,68.02
3330,0
3331,67.46
3333,0.89
3335,1.92
3337,5.49
3340,501
3341,0
3342,1
3343,43.42
3345,46.9
3345,4.49
3345,91.87
3347,12.61
3352,0.76
3360,39.2
3364,143.8
3366,171.25
3367,144.25
3368,124.11
3370,44.5
3370,1
3371,0
3373,1
3373,453.9
3374,1
3374,1
3374,0.99
3375,1
3376,1
3376,1
3377,1
3377,1
3378,1
3380,11.66
3381,2.31
3382,12.14
3388,35.97
3388,5
3389,0.01
3390,61.07
3394,58
3405,5.55
3405,12.99
3407,20
3410,10.5
3411,1
3412,1
3413,1
3413,1
3413,1
3413,8.99
3414,1
3414,1
3416,81.7
3418,760
3418,19.53
3418,11.67
3420,23
3421,17.25
3423,0.76
3424,4.4
3424,47.94
3426,106.25
3431,5.49
3433,225.89
3436,0.77
3436,68.02
3439,0.89
3441,9.72
3443,8.99
3443,91.69
3446,600
3449,13.8
3449,10.7
3456,42.95
3458,17.68
3459,5.49
3460,5.48
3464,79.6
3467,64
3467,0.89
3469,9.55
3470,80.18
3472,4
3473,89.99
3474,1
3482,113.31
3483,27
3483,13.05
3485,358.8
3486,1.99
3487,0.89
3487,24.85
3487,3.77
3488,34.99
3492,10.47
3493,254.84
3494,4.99
3497,0.99
3498,6.82
3509,250
3512,79.54
3513,3.5
3514,7.69
3516,13.52
3521,422
3521,29
3522,89.99
3526,427.25
3526,0.01
3527,1.49
3528,19.99
3529,10.85
3529,9.59
3529,0.99
3533,56.32
3533,89.99
3534,4.91
3535,49.95
3539,1
3539,0.89
3540,26.99
3542,2.99
3543,170.18
3545,60.38
3548,19.16
3551,16.6
3552,220.45
3557,36.85
3562,14.99
3562,86.06
3564,1
3566,24.65
3567,48
3567,26.99
3570,0.76
3570,13.79
3571,11.5
3574,89.58
3579,334.96
3581,18.57
3583,14.95
3583,8.95
3584,83
3585,4.49
3586,1.79
3589,9.99
3593,23.41
3600,109.89
3606,5.67
3606,29.9
3609,3.55
3610,150.91
3617,13.99
3621,27.43
3622,730.32
3623,6.87
3624,29.81
3625,30.5
3626,31.85
3626,30.5
3626,323.3
3627,29.82
3627,4.49
3629,46.8
3630,30.36
3630,29.81
3630,29.81
3632,16.99
3634,30.46
3634,30.57
3635,29.82
3635,46.8
3635,13.99
3635,316.58
3636,7.82
3636,12.15
3636,27.04
3636,10.99
3636,73.9
3637,437.17
3637,6.95
3638,360.46
3638,37.96
3639,1.98
3640,12.12
3641,8.99
3641,83.47
3642,27.43
3644,1.29
3645,8.99
3646,4.98
3646,13.99
3647,1
3647,16.98
3648,9.99
3648,0.77
3649,8.9
3650,80.14
3650,13.99
3650,11.48
3651,10.17
3653,0
3656,28.82
3657,10.62
3659,7.99
3662,86.4
3662,22.49
3663,2.66
3663,37.77
3664,11.99
3664,106.9
3665,0.01
3667,2.99
3667,19.99
3668,29.81
3670,13.99
3676,15.15
3681,89.99
3682,11.99
3682,9.99
3684,11.5
3684,6.47
3686,134
3688,13.99
3691,1
3692,0.99
3693,34.9
3695,69.99
3696,23.97
3697,2.49
3697,5.77
3700,21.3
3701,99.31
3702,117.65
3705,9.1
3705,37.44
3706,0.99
3706,94.8
3710,4.8
3711,14.99
3713,12.31
3714,199
3716,46.8
3718,239.99
3720,12.86
3721,46.8
3723,104.4
3723,1
3724,46.8
3724,56.06
3726,2.49
3728,154.83
3729,73.36
3729,30.26
3732,32.15
3733,1.98
3733,20.96
3733,39.8
3733,190.54
3734,5.88
3734,27.56
3734,22.82
3734,45.9
3735,15.75
3735,2.99
3735,20.54
3735,39.95
3736,48.14
3736,20.1
3736,59.9
3736,42
3737,15.2
3737,24.53
3737,101.7
3738,54.08
3738,12.48
3739,57.75
3739,97.9
3739,0.19
3739,23.23
3739,12.87
3740,62.59
3740,44
3740,260.48
3740,5.14
3741,5.06
3741,97.85
3741,49.76
3741,18.05
3742,10.13
3742,25
3742,85.46
3742,169.32
3742,44.5
3742,8
3743,37.62
3743,36.37
3743,25
3743,11.57
3743,27.94
3744,9.08
3744,22.86
3744,69.82
3744,38.7
3744,16.21
3744,39.44
3745,83.06
3745,78.09
3745,227.25
3745,161.26
3745,4
3745,267.85
3745,25.74
3745,42.47
3746,15.96
3746,46.8
3746,11.64
3746,41.6
3746,1455.37
3746,15
3746,149.98
3746,13.82
3746,51.79
3746,154.95
3747,50.83
3747,126.48
3747,89.77
3747,21.96
3747,44.61
3747,60.11
3747,24.55
3747,28.5
3747,174.69
3747,15.85
3747,5
3747,393.25
3747,50
3747,80.52
3747,22.77
3748,88.81
3748,138.62
3748,152.53
3748,180.4
3748,40.2
3748,5
3748,6.05
3748,47.08
3748,76.81
3748,13.2
3748,67.72
3748,18.25
3748,39.99
3748,74.62
3749,35.12
3749,12.29
3749,28
3749,45.74
3749,92.57
3749,33.49
3749,66.21
3749,104.29
3749,21
3749,76.02
3749,26.5
3749,63.16
3749,75.79
3749,15
3749,41.32
3749,47.81
3749,35.49
3750,50
3750,77.89
3750,15
3750,28.79
3750,12.38
3750,269.9
3750,18.83
3750,11.6
3750,248.59
3750,26.26
3750,151.14
3750,240.39
3750,48.92
3750,8.37
3750,17.88
3750,48.32
3750,15
3750,34
3750,55.39
3751,25
3751,55
3751,69.8
3751,6
3751,94.75
3751,24.37
3751,55
3751,171.21
3751,85.32
3751,76.13
3752,12
3752,27.01
3752,5.81
3752,38.7
3752,198.4
3752,7.86
3752,26.95
3752,40.5
3752,9
3752,5.18
3752,43.29
3752,256.38
3752,56
3753,76.82
3753,20.74
3753,14.54
3753,5
3753,54.18
3753,50.01
3753,152.15
3753,28.56
3753,92.93
3753,65.44
3754,27.1
3754,16.19
3754,129.37
3754,4.45
3754,41.25
3754,26.77
3754,31.73
3754,27.49
3754,40.07
3754,20.63
3754,32.26
3754,129.08
3754,52.99
3754,17
3754,19.63
3755,40.82
3755,25.15
3755,12.81
3755,20
3755,77.97
3755,63.39
3755,16.41
3755,115.34
3755,4
3755,19.65
3755,97.41
3755,12
3755,76.5
3755,56.66
3755,25.06
3755,107.13
3756,136.71
3756,37.34
3756,27.91
3756,53
3756,122.41
3756,116.03
3756,13.81
3756,68.15
3756,10.5
3756,57.15
3756,86.49
3756,55.36
3756,127.58
3756,50.37
3756,23.9
3757,8
3757,46.59
3757,27.42
3757,8.12
3757,24
3757,61.9
3757,37.82
3757,148.09
3757,15
3757,113.92
3757,21.37
3757,13.78
3757,27.09
3758,44.56
3758,10
3758,120.38
3758,68.9
3758,134.83
3758,24.65
3758,25
3758,151.94
3758,36.85
3758,27.82
3759,23.15
3759,31.87
3759,25
3759,30.54
3759,242.22
3759,63.99
3759,33.74
3759,44.65
3759,171.19
3759,73.97
3759,5
3760,52.76
3760,21.05
3760,39.99
3760,5
3760,16
3760,8.63
3760,73.81
3760,36.22
3760,42
3760,54.63
3760,50.49
3760,18.38
3760,33.48
3760,159.48
3760,81.48
3760,115.54
3760,62.67
3761,25.81
3761,29
3761,10.62
3761,16.66
3761,16
3761,57.98
3761,44.88
3761,82.91
3761,156.28
3761,10.09
3761,12
3761,61.58
3762,43.95
3762,22.61
3762,14.45
3762,196.78
3762,149.97
3762,39.95
3762,2.49
3762,54.54
3762,15.03
3763,60.69
3763,10.66
3763,30.3
3763,10
3763,6.6
3763,10
3763,75.38
3763,162.08
3763,78.94
3763,18
3763,21.71
3763,26.89
3763,73.56
3763,10.19
3764,26
3764,127.88
3764,47.67
3764,12.38
3764,16.6
3764,14.6
3764,4.96
3764,12
3764,26
3765,26
3765,71.27
3765,75.89
3765,67.35
3765,32.99
3766,80.85
3766,47.25
3766,63.66
3766,20.15
3766,155.3
3766,22.1
3766,4.6
3766,47.22
3766,35.07
3766,1176.22
3766,13.74
3766,12.46
3766,20.59
3766,34.01
3766,50.76
3766,25.26
3766,26.38
3767,1.83
3767,16.8
3767,41.85
3767,5
3767,43.35
3767,179.1
3767,19.7
3767,36.25
3767,18.39
3767,12.38
3767,55.12
3767,20.63
3767,36.76
3767,26.63
3767,42.5
3767,90.65
3767,67.03
3767,7.09
3767,15
3767,23
3767,6
3768,15.83
3768,5
3768,59.31
3768,52.15
3768,24.15
3768,5.3
3768,36.99
3769,8.97
3769,69.76
3769,131.06
3769,16.07
3769,15
3769,46.05
3769,72.66
3769,40.56
3769,52.37
3769,5
3770,74
3770,10.6
3770,55.73
3770,54.43
3770,60.96
3770,213.04
3770,34.53
3770,35.39
3770,5.6
3770,21.72
3770,46.89
3770,104.75
3770,8
3770,28.7
3770,59.32
3770,24.15
3770,30.13
3770,383.26
3770,8.06
3770,32.05
3771,44.23
3771,130.12
3771,11.28
3771,15.75
3771,242.02
3771,10
3771,7.99
3771,46.1
3771,66.58
3771,27.01
3771,39.16
3771,43
3771,95.3
3771,67.9
3771,25.75
3772,3.99
3773,9.59
3773,35.53
3775,8.91
3776,49.8
3781,12.98
3782,220.32
3783,0
3784,302.95
3785,53.73
3786,28
3787,28.87
3787,30.8
3787,18.95
3787,200
3788,20
3788,118.56
3789,5.03
3791,149
3794,84.89
3794,9.71
3794,189.68
3800,24.8
3803,9.99
3803,19.9
3803,12.99
3804,0.89
3805,75.84
3808,11.55
3809,8.99
3810,37.96
3810,12.89
3810,9.98
3813,19.88
3814,67.46
3818,5
3819,26.38
3825,4.12
3825,55.59
3826,41.04
3826,1.79
3827,265.42
3829,23.7
3829,28.39
3830,29.17
3833,35.89
3835,117.12
3836,48.97
3837,6.51
3838,39.82
3839,2.29
3842,3.77
3843,2
3844,117.75
3844,3.03
3844,55.86
3849,37.96
3849,27.93
3850,2.69
3850,11.02
3850,5.83
3851,3.69
