ID,RCTRCK,RACE_DE,PRDCTN_NATION_NM,SEX,AGE,BND_WT,TRNER,RCHOSE_OWNR_NM,RCHOSE_BDWGH
460,부경,2014-01-19,미,거,,56,민장기,송달섭,546
461,부경,2014-01-19,캐,암,,55,장세한,강남연,519
462,부경,2014-01-19,한,암,,52,하무선,최원호,455
463,부경,2014-01-19,한,암,,55,울즐리,정형철,459
464,부경,2014-01-19,미,암,,52,윤주혁,송정아,430
465,부경,2014-01-19,한,암,,51,이정표,송준규,521
466,부경,2014-01-19,한,암,,51,최기홍,오수석,524
467,부경,2014-01-19,한,암,,53,유병복,윤지중,452
468,부경,2014-01-19,한,암,,55,임금만,민병욱,437
469,부경,2014-01-19,한,암,,55,조용배,한영희,460
470,부경,2014-01-19,한,암,,55.5,권승주,임병효,460
471,부경,2014-01-19,한,암,,56,강형곤,김원구,410
472,부경,2014-01-19,미,암,,51,김병학,김종석,474
473,부경,2014-01-19,미,암,,51.5,방동석,강종철,482
474,부경,2014-01-19,미,암,,56,임금만,이태희,491
475,부경,2014-01-19,한,암,,53,울즐리,손병철,472
476,부경,2014-01-19,한,암,,53,강형곤,박수영,470
477,부경,2014-01-19,한,암,,53,최기홍,이용우,406
478,부경,2014-01-19,뉴,암,,55,김성현,조영자,449
479,부경,2014-01-19,미,암,,53,윤주혁,유효일,491
480,부경,2014-01-19,한,암,,50,문제복,오종환,470
481,부경,2014-01-19,한,암,,53,김영관,구영본,499
482,부경,2014-01-19,한,암,,55.5,임동창,이동훈,493
483,부경,2014-01-19,한,수,,56,강병은,이동좌,509
484,부경,2014-01-19,한,수,,53,강형곤,김원구,503
485,부경,2014-01-19,한,수,,55,이상영,조경신,469
486,부경,2014-01-19,미,수,,51,백광열,박웅진,539
487,부경,2014-01-19,미,수,,55,울즐리,정형철,497
488,부경,2014-01-19,한,거,,58,김남중,곽희원,507
489,부경,2014-01-19,한,거,,51,강형곤,김원구,462
490,부경,2014-01-19,미,거,,53,김영관,조태만,471
491,부경,2014-01-19,미,거,,54,오문식,박은주,489
492,부경,2014-01-19,미,거,,56,울즐리,이재경,550
493,부경,2014-01-19,미,거,,56,유충열,여홍현,438
494,부경,2014-01-19,미,거,,56,임금만,임병효,538
495,부경,2014-01-19,한,거,,51,이상영,남석우,484
496,부경,2014-01-19,호,거,,53,조용배,송한우,462
497,부경,2014-01-19,한,거,,51,김재섭,이태희,498
498,부경,2014-01-19,한,거,,55.5,김영관,고경민,475
499,부경,2014-01-19,한,거,,55.5,임금만,김갑수,480
500,부경,2014-01-19,한,수,,54,김영관,박선희,494
501,부경,2014-01-19,한,수,,54,김재섭,김준현,0
502,부경,2014-01-19,한,수,,54,유충열,성태진,455
503,부경,2014-01-19,한,수,,54,고홍석,임총재,497
504,부경,2014-01-19,한,수,,54,최기홍,김영구,451
505,부경,2014-01-19,한,수,,51,백광열,이호영,494
506,부경,2014-01-19,미,수,,54,김재섭,박의주,503
507,부경,2014-01-19,미,수,,52.5,윤주혁,이동헌,458
508,부경,2014-01-19,미,수,,56,이상영,이혜란,474
509,부경,2014-01-19,미,수,,51.5,이정표,이계옥,489
510,부경,2014-01-19,한,수,,55,양귀선,이성님,526
511,부경,2014-01-19,한,수,,53.5,유충열,이상현,509
512,부경,2014-01-19,한,수,,56,김병학,허용권,460
513,부경,2014-01-19,한,수,,52.5,오문식,이원재,479
514,부경,2014-01-19,한,수,,51,유병복,현길림,503
515,부경,2014-01-19,미,수,,54,민장기,김욱수,536
516,부경,2014-01-19,한,수,,51,백광열,김욱수,525
517,부경,2014-01-19,미,수,,52.5,민장기,김욱수,514
518,부경,2014-01-19,미,수,,54,고홍석,김효태,517
519,부경,2014-01-19,한,수,,56.5,오문식,정광화,502
520,부경,2014-01-19,한,수,,57,윤주혁,이성영,463
521,부경,2014-01-19,미,수,,54,이정표,이계옥,498
522,부경,2014-01-19,미,수,,56,방동석,조영자,464
523,부경,2014-01-19,한,암,,57,장세한,이동훈,498
524,부경,2014-01-24,미,수,,52.5,유병복,심상순,496
525,부경,2014-01-24,미,수,,60,백광열,이종훈,503
526,부경,2014-01-24,미,수,,51,강형곤,변창덕,503
527,부경,2014-01-24,호,수,,51,오문식,정운진,501
528,부경,2014-01-24,한,수,,59,오문식,정광화,512
529,부경,2014-01-24,미,수,,51,김성현,조영자,521
530,부경,2014-01-24,한,수,,54.5,울즐리,유수태,517
531,부경,2014-01-24,한,암,,53.5,김재섭,이상현,443
532,부경,2014-01-24,미,거,,62.5,김영관,김경태,503
533,부경,2014-01-24,한,수,,54,유병복,전성연,461
534,부경,2014-01-24,한,수,,54.5,임동창,서정범,491
535,부경,2014-01-24,미,수,,54,양귀선,김성수,456
536,부경,2014-01-24,뉴,수,,57,고홍석,이종식,456
537,부경,2014-01-24,캐,수,,56.5,문제복,김범수,530
538,부경,2014-01-24,한,수,,56,김창옥,나종용,482
539,부경,2014-01-24,한,수,,57,장세한,오명희,484
540,부경,2014-01-24,한,수,,55.5,한상복,박호익,452
541,부경,2014-01-24,한,수,,54,이정표,김중길,439
542,부경,2014-01-24,한,수,,54,방동석,신우철,468
543,부경,2014-01-24,한,수,,54,권승주,문상후,525
544,부경,2014-01-24,한,수,,54,임금만,최철이,460
545,부경,2014-01-24,한,수,,54,울즐리,민병욱,433
546,부경,2014-01-24,한,수,,54,장세한,최영근,476
547,부경,2014-01-24,한,수,,54,강형곤,변창덕,504
548,부경,2014-01-24,한,수,,54,이상영,정재훈,479
549,부경,2014-01-24,한,수,,54,김길중,최원길,464
550,부경,2014-01-24,한,수,,54,권승주,손병현,514
551,부경,2014-01-24,한,수,,56,오문식,이성기,485
552,부경,2014-01-24,미,수,,54,라이스,김상기,479
553,부경,2014-01-24,미,수,,54,장세한,이명희 ,455
554,부경,2014-01-24,미,수,,54,김남중,최병부,459
555,부경,2014-01-24,미,수,,54,김병학,고승태,468
556,부경,2014-01-24,미,수,,54,민장기,조태만,457
557,부경,2014-01-24,미,수,,54,강형곤,김원구,463
558,부경,2014-01-24,미,수,,54,김길중,조재섭,495
559,부경,2014-01-24,미,수,,54,조용배,송한우,497
560,부경,2014-01-24,미,수,,54,고홍석,최상희,532
561,부경,2014-01-24,한,수,,54,김성현,변창덕,515
562,부경,2014-01-24,한,수,,54,이정표,송준규,462
563,부경,2014-01-24,한,수,,55,오문식,김중길,476
564,부경,2014-01-24,한,수,,54,방동석,이본희,492
565,부경,2014-01-24,미,수,,51,강병은,박평양,491
566,부경,2014-01-24,한,수,,54,김병학,변창덕,516
567,부경,2014-01-24,한,수,,55,백광열,이종훈,490
568,부경,2014-01-24,미,수,,54,권승주,신윤경,533
569,부경,2014-01-24,한,암,,53,강병은,홍경표,477
570,부경,2014-01-24,한,암,,55,양귀선,이성님,487
571,부경,2014-01-24,한,암,,53.5,고홍석,김효태,520
572,부경,2014-01-24,한,암,,54,최기홍,손병철,430
573,부경,2014-01-24,한,암,,51,장세한,최원호,477
574,부경,2014-01-24,한,암,,56,윤주혁,최상배,435
575,부경,2014-01-24,한,암,,55.5,민장기,허도행,479
576,부경,2014-01-24,한,암,,57,김영관,이성희,512
577,부경,2014-01-24,한,암,,54,방동석,이임보,466
578,부경,2014-01-24,한,암,,54.5,임한,홍성필,447
579,부경,2014-01-24,한,암,,53.5,강형곤,김동훈,498
580,부경,2014-01-24,미,암,,55,강형곤,김원구,428
581,부경,2014-01-24,미,암,,55.5,민장기,최영근,476
582,부경,2014-01-24,일,암,,52.5,백광열,홍순해,453
583,부경,2014-01-24,한,암,,54,최기홍,이시환,466
584,부경,2014-01-24,한,암,,51.5,방동석,페가수스,449
585,부경,2014-01-24,한,암,,51,한상복,오공학,492
586,부경,2014-01-24,한,암,,51.5,민장기,김갑수,444
587,부경,2014-01-24,미,수,,58,윤주혁,송정아,491
588,부경,2014-01-24,한,수,,55,강형곤,곽종수,477
589,부경,2014-01-24,한,수,,55.5,최기홍,김병우,453
590,부경,2014-01-24,한,수,,56,고홍석,김광원,476
591,부경,2014-01-24,한,수,,55.5,김남중,나종용,569
592,부경,2014-01-24,미,거,,56,임금만,김평갑,500
593,부경,2014-01-24,미,거,,59.5,김영관,조옥희,470
594,부경,2014-01-24,한,거,,51,임금만,이성영,544
595,부경,2014-01-24,한,거,,54,백광열,김종민,469
596,부경,2014-01-24,한,거,,54.5,임금만,이광림,503
597,부경,2014-01-24,한,거,,55.5,김창옥,강영종,497
598,부경,2014-01-24,한,거,,52,김재섭,고명환,476
599,부경,2014-01-24,미,거,,55,임금만,소명종합건설,471
600,부경,2014-01-24,뉴,거,,53,강병은,김응수,431
601,부경,2014-01-24,호,거,,53.5,고홍석,이동좌,522
602,부경,2014-01-24,한,거,,56,울즐리,페가수스,495
603,부경,2014-01-24,한,거,,56,김영관,조태만,535
604,부경,2014-01-24,한,거,,56,강병은,김정두,415
605,부경,2014-01-24,한,거,,57.5,울즐리,정형철,445
606,부경,2014-01-24,한,거,,54,임한,김영근,446
607,부경,2014-01-24,한,거,,55,강병은,박평양,482
608,부경,2014-01-24,한,거,,56,울즐리,페가수스,478
609,부경,2014-01-24,한,거,,54,김성현,전영환,462
610,부경,2014-01-24,뉴,거,,51,김길중,박정배,505
611,부경,2014-01-24,한,거,,56,이상영,곽영숙,498
612,부경,2014-01-24,미,거,,54,하무선,최영근,473
613,부경,2014-01-24,한,거,,53.5,오문식,류주영,475
614,부경,2014-01-24,한,거,,57,한상복,오공학,456
615,부경,2014-01-24,한,거,,54,강형곤,변창덕,464
616,부경,2014-01-24,한,암,,52,김성현,전영환,489
617,부경,2014-01-24,한,암,,53.5,울즐리,김성수,466
618,부경,2014-01-24,한,암,,53.5,최기홍,김원식,451
619,부경,2014-01-24,한,암,,52,한상복,변공민,456
620,부경,2014-01-24,한,암,,51,임동창,김화원,482
621,부경,2014-01-24,한,암,,51,강병은,문경숙,425
622,부경,2014-01-24,한,암,,53,장세한,김진영a,460
623,부경,2014-01-24,한,암,,53,양귀선,정완모,473
624,부경,2014-01-24,미,거,,51,이상영,이갑섭,490
625,부경,2014-01-24,한,암,,57,고홍석,태희종합건설,493
626,부경,2014-01-24,한,암,,54,유병복,범한산업,507
627,부경,2014-01-24,한,암,,56,김창옥,김호종,451
628,부경,2014-01-24,한,암,,53,권승주,이영선,460
629,부경,2014-01-24,미,암,,51,김재섭,고경민,484
630,부경,2014-01-24,한,암,,55,조용배,인택주택건설,394
631,부경,2014-01-24,미,암,,51.5,김영관,김평갑,495
632,부경,2014-01-24,한,암,,53,윤주혁,최상배,489
633,부경,2014-01-24,한,암,,54,라이스,미타31,446
634,부경,2014-01-24,한,암,,53,김창옥,손병현,453
635,부경,2014-01-24,한,암,,53,백광열,이혜란,489
636,부경,2014-01-24,한,암,,53,강병은,김정두,427
637,부경,2014-01-24,한,암,,53,김길중,곽희원,456
638,부경,2014-01-24,한,암,,53,권승주,조창환,430
639,부경,2014-01-24,한,암,,53,백광열,김준식,475
640,부경,2014-01-24,한,암,,53,김창옥,고재완,461
641,부경,2014-01-24,한,암,,53,강형곤,전종섭,446
642,부경,2014-01-24,한,암,,53,방동석,장성근,457
643,부경,2014-01-24,한,암,,53,조용배,장재원,475
644,부경,2014-01-24,미,암,,53,유병복,현길림,434
645,부경,2014-01-24,미,암,,51,김길중,곽희원,468
646,부경,2014-01-24,한,암,,54,윤주혁,이계옥,444
647,부경,2014-01-24,한,암,,54,라이스,이상현,508
648,부경,2014-01-24,한,암,,53,백광열,강훈표,458
649,부경,2014-01-24,한,암,,53,임동창,김화원,462
650,부경,2014-01-24,한,암,,53,임한,정태원,478
651,부경,2014-01-24,한,암,,54,김남중,변수정,418
652,부경,2014-01-24,한,암,,53,김영관,구영본,451
653,부경,2014-01-24,한,암,,53,최기홍,이경희,445
654,부경,2014-01-26,한,암,,54,방동석,페가수스,459
655,부경,2014-01-26,한,암,,53,문제복,홍태수,480
656,부경,2014-01-26,미,암,,51,민장기,최순자,461
657,부경,2014-01-26,미,암,,52,윤주혁,송정아,462
658,부경,2014-01-26,한,암,,52.5,한상복,김갑수,495
659,부경,2014-01-26,한,암,,54.5,고홍석,이동좌,534
660,부경,2014-01-26,한,암,,53,오문식,김중길,464
661,부경,2014-01-26,한,암,,52,유충열,여홍현,475
662,부경,2014-01-26,미,수,,54,장세한,이동혁,539
663,부경,2014-01-26,미,수,,56,조용배,부건영,480
664,부경,2014-01-26,한,수,,51,민장기,이호영,498
665,부경,2014-01-26,한,수,,51,유병복,전성연,552
666,부경,2014-01-26,한,수,,55,김남중,김봉겸,475
667,부경,2014-01-26,한,수,,52,백광열,박정배,453
668,부경,2014-01-26,한,수,,51,조용배,양관석,504
669,부경,2014-01-26,한,수,,54,권승주,최원호,488
670,부경,2014-01-26,한,수,,57,백광열,이종훈,500
671,부경,2014-01-26,한,수,,56.5,유병복,범한산업,554
672,부경,2014-01-26,미,수,,54.5,권승주,조임제,498
673,부경,2014-01-26,한,수,,55,이상영,김봉겸,500
674,부경,2014-01-26,한,수,,54.5,유충열,이완섭,501
675,부경,2014-01-26,한,수,,53.5,권승주,고희종,504
676,부경,2014-01-26,한,수,,56.5,민장기,이호영,481
677,부경,2014-01-26,한,수,,55,임한,홍성필,454
678,부경,2014-01-26,한,수,,51.5,이상영,전종섭,520
679,부경,2014-01-26,한,수,,55,오문식,김종업,486
680,부경,2014-01-26,한,수,,53,강병은,이동좌,480
681,부경,2014-01-26,미,수,,57,김재섭,고문섭,467
682,부경,2014-01-26,한,수,,57.5,방동석,이본희,490
683,부경,2014-01-26,미,수,,51,김창옥,고재완,477
684,부경,2014-01-26,한,수,,54,민장기,양치복,491
685,부경,2014-01-26,한,수,,53,임금만,정형철,447
686,부경,2014-01-26,미,수,,54,유충열,이상일,472
687,부경,2014-01-26,미,수,,54,유병복,이준걸,462
688,부경,2014-01-26,한,수,,56.5,유병복,전성연,490
689,부경,2014-01-26,미,수,,54,권승주,정일수,525
690,부경,2014-01-26,미,수,,54,이정표,여성숙,474
691,부경,2014-01-26,한,수,,55.5,울즐리,임총재,499
692,부경,2014-01-26,미,수,,54,오문식,정경태,498
693,부경,2014-01-26,호,수,,55,백광열,정영광,418
694,부경,2014-01-26,한,거,,57,김영관,최상일,492
695,부경,2014-01-26,한,거,,52,이정표,이계옥,486
696,부경,2014-01-26,미,거,,53.5,울즐리,유수태,514
697,부경,2014-01-26,미,거,,54.5,강병은,문경숙,484
698,부경,2014-01-26,한,거,,52.5,김영관,곽종수,492
699,부경,2014-01-26,한,거,,58.5,이상영,곽희원,529
700,부경,2014-01-26,한,거,,55.5,한상복,김흥보,449
701,부경,2014-01-26,미,거,,53.5,임금만,임병효,457
702,부경,2014-01-26,한,거,,53.5,울즐리,박은주,461
703,부경,2014-01-26,한,거,,53.5,최기홍,지광배,459
704,부경,2014-01-26,한,거,,56,고홍석,강성호,467
705,부경,2014-01-26,미,수,,52.5,김창옥,서귀포시축협,539
706,부경,2014-01-26,미,수,,55,임동창,이동훈,529
707,부경,2014-01-26,미,수,,53,유충열,이상일,472
708,부경,2014-01-26,호,수,,52,김남중,곽종수,472
709,부경,2014-01-26,뉴,거,,57,강형곤,곽종수,478
710,부경,2014-01-26,한,거,,54,방동석,페가수스,439
711,부경,2014-01-26,한,거,,53,문제복,오종환,490
712,부경,2014-01-26,미,거,,56,김길중,강용익,456
713,부경,2014-01-26,호,암,,53,김길중,곽종수,477
714,부경,2014-01-26,미,거,,51.5,이정표,이혜란,512
715,부경,2014-01-26,한,거,,57,김길중,박정배,490
716,부경,2014-01-26,미,거,,52,방동석,송달섭,518
717,부경,2014-01-26,뉴,암,,53.5,김영관,김형란,464
718,부경,2014-01-26,미,암,,53,김재섭,고문섭,493
719,부경,2014-01-26,미,암,,53,조용배,이정원,449
720,부경,2014-01-26,한,암,,57,오문식,정광화,404
721,부경,2014-01-26,한,암,,55,장세한,양국만,426
722,부경,2014-01-26,한,암,,56,한상복,이성인,454
723,부경,2014-01-26,한,암,,52,강형곤,변수정,484
724,부경,2014-01-26,한,암,,52,최기홍,강희종,452
725,부경,2014-01-26,한,암,,55.5,김길중,김원식,437
726,부경,2014-02-07,한,암,,53,김창옥,고재완,434
727,부경,2014-02-07,한,암,,53,임한,강애순,434
728,부경,2014-02-07,한,암,,53,한상복,박호익,456
729,부경,2014-02-07,한,수,,54,울즐리,이경희,492
730,부경,2014-02-07,한,수,,54,민장기,김진영a,490
731,부경,2014-02-07,한,수,,54,방동석,신우철,467
732,부경,2014-02-07,한,수,,54,백광열,이호영,480
733,부경,2014-02-07,한,수,,54,조용배,양관석,496
734,부경,2014-02-07,한,수,,54,이상영,이갑섭,485
735,부경,2014-02-07,한,수,,54,윤주혁,서귀포시축협,479
736,부경,2014-02-07,한,수,,54,백광열,이호영,473
737,부경,2014-02-07,한,수,,54,김남중,이성님,478
738,부경,2014-02-07,한,수,,56,김창옥,나종용,490
739,부경,2014-02-07,한,수,,54,유충열,유효일,429
740,부경,2014-02-07,한,수,,54,최기홍,안규생,489
741,부경,2014-02-07,미,수,,56,울즐리,이시돌협회,474
742,부경,2014-02-07,미,수,,51,백광열,박웅진,483
743,부경,2014-02-07,미,수,,51,고홍석,최상희,506
744,부경,2014-02-07,한,수,,51.5,김영관,박광순,499
745,부경,2014-02-07,한,수,,55,방동석,조영자,453
746,부경,2014-02-07,한,수,,54,이상영,민우식,433
747,부경,2014-02-07,한,수,,54.5,김병학,인택주택건설,475
748,부경,2014-02-07,한,수,,54,강형곤,변수정,507
749,부경,2014-02-07,한,수,,55,백광열,나종용,465
750,부경,2014-02-07,한,수,,53.5,이상영,김봉겸,534
751,부경,2014-02-07,한,수,,53,백광열,이성영,478
752,부경,2014-02-07,한,수,,54.5,임동창,이동좌,470
753,부경,2014-02-07,한,수,,54,임한,김영근,472
754,부경,2014-02-07,한,수,,53,백광열,정영광,448
755,부경,2014-02-07,한,수,,53.5,오문식,류주영,477
756,부경,2014-02-07,한,수,,55,김남중,나종용,576
